name,latitude,longitude,ndvi,discharge,ndwi,precipitation,slope_degrees,ndbi,mndwi,label
,61.64375,12.022917,0.0305165573954582,3.055,,,0.1521304994821548,,,0
,61.647917,7.552083,0.4582653343677521,2.182,,,5.63884973526001,,,0
,61.647917,14.747917,0.6635944843292236,0.417,,,3.5705437660217285,,,0
,61.647917,51.164583,0.7351646423339844,1.229,,,2.965210199356079,,,0
,61.652083,46.70625,0.690211296081543,9.324,,,2.3447864055633545,,,0
,61.65625,36.147917,0.7833613753318787,1.51,,2.084699453551912,3.246465921401977,,,0
,61.660417,45.114583,0.7601357102394104,0.294,,1.5560109289617492,3.627668857574463,,,0
,61.664583,43.852083,0.7592360377311707,2.803,,,4.64644718170166,,,0
,61.68125,8.139583,0.6693305373191833,0.228,,4.756557377049179,12.985029220581056,,,0
,61.685417,31.727083,0.7635613083839417,0.271,,2.1937158469945364,2.2725706100463867,,,0
,61.702083,47.39375,0.7141491174697876,1.491,,1.805191256830602,2.6139116287231445,,,0
,61.710417,52.96875,0.6895140409469604,1.323,,,4.732546806335449,,,0
,61.71875,38.860417,0.6908423900604248,3.088,,1.546994535519126,1.2308835983276367,,,0
,61.71875,42.28125,0.7098130583763123,0.197,,,3.8427112102508554,,,0
,61.71875,45.177083,0.7357983589172363,3.493,,1.5560109289617492,3.3616039752960205,,,0
,61.727083,33.077083,0.733278751373291,1.038,,,2.402195692062378,,,0
,61.727083,54.622917,0.6282496452331543,0.727,,2.0961748633879784,3.300054788589477,,,0
,61.74375,23.914583,0.6583796143531799,1.136,,,2.8584978580474854,,,0
,61.747917,7.322917,0.6272162199020386,2.602,,6.663114754098356,11.90841293334961,,,0
,61.747917,50.69375,0.6553479433059692,0.085,,1.6431693989071037,0.7714375257492065,,,0
,61.75625,40.722917,0.7866684794425964,6.456,,1.6038251366120222,1.7578403949737549,,,0
,61.760417,21.985417,0.6847574710845947,1.442,,,3.002991914749145,,,0
,61.764583,7.027083,0.6632862091064453,1.524,,6.663114754098356,19.90055084228516,,,0
,61.76875,44.777083,0.705676257610321,0.215,,1.673770491803279,4.084836959838867,,,0
,61.777083,56.46875,0.6533833146095276,0.275,,2.144535519125683,2.289538621902466,,,0
,61.78125,52.360417,0.7134446501731873,3.236,,1.8341530054644823,2.9304957389831543,,,0
,61.802083,6.96875,0.3576810657978058,5.422,,6.871038251366116,30.67626190185547,,,0
,61.822917,30.372917,0.7788698077201843,2.918,,,3.111391305923462,,,0
,61.827083,44.827083,0.7184324264526367,1.251,,1.4871584699453553,1.2399132251739502,,,0
,61.827083,52.764583,0.7154123783111572,1.893,,1.8606557377049209,3.4363913536071777,,,0
,61.83125,14.139583,0.7476850748062134,1.588,,1.8969945355191264,2.2597129344940186,,,0
,61.83125,16.097917,0.5040003657341003,7.425,,1.6360655737704926,2.186286449432373,,,0
,61.83125,17.15625,0.7755758762359619,0.232,,1.8685792349726773,2.902355670928955,,,0
,61.839583,47.51875,0.7458997964859009,1.601,,1.6710382513661215,2.43911361694336,,,0
,61.839583,52.285417,0.7248029112815857,5.401,,1.7341530054644807,2.8237855434417725,,,0
,61.84375,30.339583,0.7359014749526978,1.564,,,3.20887303352356,,,0
,61.872917,12.14375,0.5908553004264832,1.718,,2.124043715846996,0.9441511034965516,,,0
,61.889583,7.552083,0.4183043837547302,2.557,,,6.64149284362793,,,0
,61.889583,54.69375,0.6385514140129089,3.48,,,1.1293401718139648,,,0
,61.89375,57.402083,0.7363362312316895,0.269,,2.242622950819672,0.9688910841941832,,,0
,61.922917,26.997917,0.6858157515525818,9.364,,2.0762295081967226,2.736591100692749,,,0
,61.927083,7.202083,0.7448953986167908,6.379,,6.740437158469943,19.19170379638672,,,0
,61.94375,38.127083,0.7659708261489868,0.976,,,5.697443008422852,,,0
,61.952083,7.235417,0.1296691596508026,3.083,,,18.77354621887207,,,0
,61.964583,10.010417,0.5973871350288391,8.245,,2.3584699453551914,3.98768949508667,,,0
,61.972917,29.19375,-0.1303438395261764,0.151,,1.8325136612021875,0.991213858127594,,,0
,61.98125,40.052083,0.7540252804756165,1.397,,,2.6548070907592773,,,0
,61.985417,54.55625,0.6497361063957214,2.493,,1.8420765027322408,3.007477283477783,,,0
,61.99375,24.564583,0.5613718032836914,0.188,,,2.985593318939209,,,0
,61.99375,45.88125,0.6843428015708923,7.105,,1.757377049180327,3.670230388641357,,,0
,61.997917,47.872917,0.6564354300498962,1.544,,1.6377049180327874,3.180277109146118,,,0
,62.010417,11.522917,0.6995168924331665,3.318,,,2.299365520477295,,,0
,62.010417,28.310417,0.7128893733024597,1.91,,1.8117486338797808,1.5812450647354126,,,0
,62.014583,33.239583,0.5781497359275818,3.188,,1.751912568306012,2.2623450756073,,,0
,62.022917,7.58125,0.5836727023124695,2.583,,4.059836065573772,7.050088882446289,,,0
,62.022917,12.739583,0.5491814613342285,1.446,,2.1683060109289625,2.149341344833374,,,0
,62.022917,48.202083,0.6932685971260071,0.604,,1.636612021857924,2.539003133773804,,,0
,62.027083,7.577083,0.6556389927864075,2.724,,,9.038411140441896,,,0
,62.03125,56.839583,0.7015299797058105,2.447,,2.200819672131147,2.3935985565185547,,,0
,62.035417,9.997917,0.356892466545105,7.823,,,2.6069865226745605,,,0
,62.035417,35.98125,0.7652792930603027,5.662,,,2.511901617050171,,,0
,62.039583,40.672917,0.6752923130989075,3.617,,,1.5389355421066284,,,0
,62.047917,17.139583,0.731590747833252,0.169,,1.781147540983607,3.8159563541412354,,,0
,62.052083,12.95625,0.5580648183822632,0.259,,2.305191256830601,2.9874870777130127,,,0
,62.06875,-7.24375,0.5638901591300964,2.25,,4.941256830601094,5.287271022796631,,,0
,62.085417,12.464583,0.591539204120636,0.201,,2.323224043715849,2.6327438354492188,,,0
,62.097917,46.74375,0.6134147644042969,1.937,,1.8346994535519112,2.378034830093384,,,0
,62.10625,28.63125,0.6919054985046387,3.313,,1.908469945355192,2.6399788856506348,,,0
,62.10625,54.922917,0.6149700284004211,1.316,,,2.157135248184204,,,0
,62.11875,46.335417,0.697272539138794,0.227,,1.867759562841531,1.837085008621216,,,0
,62.13125,28.589583,,2.307,,,0.7303154468536377,,,0
,62.13125,39.639583,0.7197876572608948,0.885,,,2.0985655784606934,,,0
,62.135417,58.422917,0.6925389766693115,3.112,,,3.4700820446014404,,,0
,62.139583,44.09375,0.744534969329834,1.586,,1.6390710382513665,1.1805639266967771,,,0
,62.15625,5.16875,0.5861451625823975,1.394,,,8.647064208984375,,,0
,62.16875,8.297917,0.6059924364089966,0.448,,3.3098360655737715,7.134687423706055,,,0
,62.177083,49.34375,0.6895458698272705,2.861,,1.7273224043715842,3.100994825363159,,,0
,62.177083,49.46875,0.7483183145523071,0.123,,1.6554644808743169,1.8622572422027588,,,0
,62.202083,-7.077083,0.5777618288993835,3.112,,4.662568306010931,7.845099925994873,,,0
,62.21875,42.385417,0.7760236263275146,0.096,,1.4795081967213115,2.5084800720214844,,,0
,62.21875,47.102083,0.767963171005249,3.576,,,1.6121747493743896,,,0
,62.222917,55.264583,0.6391999125480652,1.427,,2.010928961748636,1.4336611032485962,,,0
,62.239583,31.610417,0.6748107671737671,1.347,,,1.8254214525222776,,,0
,62.247917,9.00625,0.6029926538467407,3.331,,3.0218579234972665,6.447327136993408,,,0
,62.252083,36.79375,,7.561,,1.927049180327869,0.0,,,0
,62.260417,33.710417,0.8398590087890625,0.185,,1.8647540983606568,2.0892534255981445,,,0
,62.26875,54.197917,0.6570360064506531,4.285,,1.746174863387978,1.5698796510696411,,,0
,62.277083,36.81875,,7.335,,1.927049180327869,0.0,,,0
,62.277083,43.260417,0.6585937142372131,3.849,,1.6363387978142072,1.1056816577911377,,,0
,62.297917,8.710417,0.4201312363147735,0.121,,,1.2281767129898071,,,0
,62.30625,-6.53125,-0.0831296890974044,0.64,,,1.2750160694122314,,,0
,62.30625,45.797917,0.7571830153465271,3.023,,1.7997267759562852,0.8561810255050659,,,0
,62.322917,57.777083,0.6885080337524414,1.064,,,1.1358619928359983,,,0
,62.33125,11.339583,0.5523204803466797,1.262,,2.319398907103825,2.372317314147949,,,0
,62.33125,12.189583,0.473515123128891,6.321,,,2.016050338745117,,,0
,62.34375,9.802083,0.5126505494117737,0.362,,2.2500000000000018,2.2194929122924805,,,0
,62.347917,37.76875,0.6899077892303467,6.87,,,0.9892914295196532,,,0
,62.360417,58.535417,0.627977728843689,1.349,,,1.4069576263427734,,,0
,62.364583,9.627083,0.6103935837745667,4.974,,2.4054644808743166,15.06706714630127,,,0
,62.377083,59.127083,0.693999171257019,5.963,,2.115027322404372,2.109282970428467,,,0
,62.40625,44.702083,0.784645676612854,0.825,,,3.705380916595459,,,0
,62.40625,54.247917,0.6879476308822632,8.347,,,3.142104387283325,,,0
,62.410417,41.402083,0.6518607139587402,2.185,,,3.250374555587769,,,0
,62.41875,24.360417,0.7136893272399902,2.404,,,2.2312347888946533,,,0
,62.41875,59.460417,0.6727733612060547,1.654,,2.115027322404372,1.774507761001587,,,0
,62.422917,9.30625,0.498088538646698,0.135,,2.7131147540983607,7.643936634063721,,,0
,62.439583,57.189583,0.6806323528289795,0.361,,2.3346994535519143,1.1408531665802002,,,0
,62.44375,44.985417,0.7328623533248901,0.224,,2.003551912568308,2.4269230365753174,,,0
,62.464583,43.677083,0.7544751167297363,1.15,,1.827049180327869,2.9526286125183105,,,0
,62.464583,55.54375,0.6684927940368652,1.374,,1.9838797814207647,2.66124963760376,,,0
,62.477083,6.44375,0.7022187113761902,0.697,,6.405464480874318,6.375257968902588,,,0
,62.489583,53.839583,0.7612487077713013,1.283,,,1.9272925853729248,,,0
,62.502083,32.05625,0.0362687446177005,1.586,,,1.0468910932540894,,,0
,62.502083,42.485417,0.6483619213104248,0.262,,1.503005464480875,1.7234441041946411,,,0
,62.502083,58.647917,0.6730672717094421,2.844,,2.522404371584699,3.3333749771118164,,,0
,62.5125,12.154167,0.1977384537458419,1.366,,2.703005464480876,3.249549150466919,,,0
,62.514583,58.602083,0.692003071308136,1.388,,,2.7735941410064697,,,0
,62.527083,22.28125,0.411632239818573,4.309,,,1.066311597824097,,,0
,62.53125,6.672917,0.0283504277467727,1.032,,6.6994535519125655,2.896914005279541,,,0
,62.539583,13.860417,0.6864932775497437,0.818,,,3.1101186275482178,,,0
,62.54375,23.622917,0.424729585647583,0.782,,2.1704918032786886,1.9384605884552,,,0
,62.56875,9.385417,0.6963645219802856,1.074,,3.3844262295081955,6.505761623382568,,,0
,62.572917,10.947917,0.5450295805931091,2.763,,2.375409836065575,4.235886096954346,,,0
,62.572917,39.739583,0.6126194596290588,0.273,,,2.226869821548462,,,0
,62.585417,27.372917,0.674415111541748,3.851,,,1.9583253860473635,,,0
,62.597917,37.189583,0.7336757183074951,1.375,,1.860928961748636,1.6518689393997192,,,0
,62.61875,44.60625,0.7254290580749512,1.702,,2.015027322404373,3.384360074996948,,,0
,62.63125,17.797917,0.7054227590560913,2.472,,,5.066975593566895,,,0
,62.63125,23.239583,0.1607713848352432,1.236,,,1.199328899383545,,,0
,62.635417,24.060417,0.7582491636276245,1.542,,2.164480874316941,2.709674119949341,,,0
,62.635417,27.702083,0.7487843036651611,0.459,,2.0448087431694,2.9611058235168457,,,0
,62.64375,40.122917,0.7752701044082642,2.982,,1.6415300546448086,2.492933750152588,,,0
,62.64375,42.25625,0.6528635621070862,2.006,,1.5226775956284162,0.5913110375404358,,,0
,62.65625,43.75625,0.6725205779075623,7.634,,1.9754098360655732,2.709287405014038,,,0
,62.660417,43.952083,0.5730252265930176,1.264,,2.1464480874316934,1.0647003650665283,,,0
,62.660417,55.139583,0.6502174735069275,2.209,,1.9677595628415312,1.376802682876587,,,0
,62.66875,55.347917,0.6727126836776733,6.952,,1.9030054644808747,1.9010701179504397,,,0
,62.710417,51.922917,0.7674179673194885,0.276,,,1.9644089937210083,,,0
,62.722917,34.464583,0.8016585111618042,3.161,,,1.6350771188735962,,,0
,62.722917,44.922917,0.6685577034950256,6.624,,,3.279571771621704,,,0
,62.722917,45.26875,0.7566965818405151,0.459,,,1.9970160722732544,,,0
,62.727083,12.24375,0.6329425573348999,1.714,,,4.719573497772217,,,0
,62.73125,53.777083,0.6516039967536926,2.03,,,2.5067801475524902,,,0
,62.747917,9.55625,0.3951522409915924,0.379,,3.237704918032787,2.544222116470337,,,0
,62.764583,57.910417,0.7013612985610962,4.434,,2.621857923497268,2.315410852432251,,,0
,62.76875,28.722917,0.6175262331962585,3.837,,2.051092896174863,1.8361332416534424,,,0
,62.78125,13.210417,-0.0113138938322663,0.633,,2.1344262295081973,0.4996110498905182,,,0
,62.78125,54.539583,0.6982069611549377,2.122,,1.9210382513661208,3.0696754455566406,,,0
,62.79375,17.889583,0.6029457449913025,0.141,,,5.274427890777588,,,0
,62.79375,59.09375,0.5933339595794678,5.949,,2.5497267759562825,3.5002472400665283,,,0
,62.802083,12.772917,0.6392976641654968,0.259,,2.333060109289618,2.3818202018737797,,,0
,62.802083,14.10625,0.6301682591438293,1.837,,2.243989071038252,1.6751996278762815,,,0
,62.814583,35.597917,0.8101087808609009,2.72,,,2.4007370471954346,,,0
,62.83125,23.385417,0.7158977389335632,8.818,,,1.643722653388977,,,0
,62.83125,40.452083,0.6412273645401001,0.31,,1.599180327868853,3.033798933029175,,,0
,62.83125,58.797917,0.5521503686904907,1.402,,,0.766817569732666,,,0
,62.847917,24.489583,0.7359699010848999,0.966,,2.095628415300548,1.7370632886886597,,,0
,62.852083,34.622917,,0.181,,1.8756830601092909,0.0,,,0
,62.860417,23.289583,0.52095627784729,0.208,,,1.0881329774856567,,,0
,62.864583,10.752083,0.7675238251686096,3.112,,4.12486338797814,6.078903198242188,,,0
,62.864583,13.26875,0.6828874945640564,0.219,,2.376229508196721,3.482820987701416,,,0
,62.877083,44.639583,0.719213604927063,4.739,,,1.757487654685974,,,0
,62.88125,45.547917,0.7379100918769836,9.233,,1.798360655737704,2.885080575942993,,,0
,62.885417,24.714583,,0.644,,2.170765027322404,0.0,,,0
,62.889583,33.247917,0.7664273381233215,0.86,,1.7636612021857927,0.80170077085495,,,0
,62.889583,50.147917,0.7047611474990845,2.77,,1.5188524590163943,3.375613212585449,,,0
,62.902083,12.714583,0.6855354905128479,0.16,,,4.299026966094971,,,0
,62.910417,31.41875,0.6157611608505249,4.252,,1.944262295081967,0.4559834003448486,,,0
,62.914583,41.822917,0.5010058283805847,1.571,,,0.4277145862579345,,,0
,62.914583,44.502083,0.7206125259399414,0.351,,1.9762295081967205,1.829536318778992,,,0
,62.914583,56.222917,0.740414023399353,4.049,,,2.532899856567383,,,0
,62.922917,10.210417,0.6398842334747314,0.182,,,4.051199436187744,,,0
,62.935417,35.047917,0.7008325457572937,1.049,,2.1590163934426223,3.0059683322906494,,,0
,62.935417,41.460417,0.6398157477378845,1.255,,,1.5708705186843872,,,0
,62.935417,54.81875,0.597295880317688,0.144,,,1.884949207305908,,,0
,62.939583,45.58125,0.6760625243186951,0.698,,,2.998295545578003,,,0
,62.939583,52.864583,0.6423327922821045,0.209,,1.7502732240437164,1.7880295515060425,,,0
,62.94375,45.760417,0.7602094411849976,2.324,,1.8079234972677587,1.922545075416565,,,0
,62.947917,54.80625,0.59010910987854,0.188,,1.9114754098360665,1.9196019172668457,,,0
,62.952083,32.939583,0.7443953156471252,2.064,,1.8106557377049188,3.261007785797119,,,0
,62.952083,42.185417,0.6238700151443481,0.269,,1.49016393442623,0.4386465847492218,,,0
,62.95625,48.527083,0.6438999772071838,0.807,,1.713114754098361,2.644568681716919,,,0
,62.960417,13.960417,0.716109573841095,1.566,,2.469125683060109,2.2826764583587646,,,0
,62.964583,52.73125,0.7091168165206909,2.083,,,2.157752990722656,,,0
,62.972917,57.622917,0.7060003280639648,0.929,,2.7374316939890724,2.015869140625,,,0
,62.972917,57.902083,0.6690013408660889,1.389,,,1.7405283451080322,,,0
,62.977083,24.039583,0.7152339816093445,0.109,,,1.7963967323303225,,,0
,62.98125,54.64375,0.68947833776474,4.22,,1.892349726775957,2.1326708793640137,,,0
,62.985417,58.29375,0.6921482086181641,0.156,,2.787158469945356,1.3561880588531494,,,0
,62.989583,57.010417,0.6945095658302307,1.342,,2.236065573770493,1.7749338150024414,,,0
,62.99375,9.385417,0.6854948401451111,2.166,,4.784153005464481,2.9148106575012207,,,0
,62.997917,17.102083,,2.561,,,0.2968434691429138,,,0
,63.010417,18.197917,0.7570488452911377,0.395,,1.969398907103826,3.5045485496521,,,0
,63.010417,48.802083,0.749774694442749,2.174,,1.636338797814208,2.190690517425537,,,0
,63.014583,34.802083,-0.0517013482749462,0.214,,2.013387978142076,1.315776228904724,,,0
,63.014583,44.84375,0.658149003982544,5.351,,1.823224043715849,1.830086350440979,,,0
,63.022917,32.497917,0.664641797542572,1.992,,1.8756830601092889,0.7384563088417053,,,0
,63.047917,34.635417,0.7860017418861389,0.14,,,2.917104721069336,,,0
,63.052083,14.44375,0.6030136942863464,1.044,,,1.374078392982483,,,0
,63.064583,50.73125,0.69157475233078,0.121,,,0.9523648619651794,,,0
,63.08125,13.74375,0.6448692679405212,0.78,,2.7549180327868856,3.231259346008301,,,0
,63.08125,43.50625,0.7183440327644348,0.164,,,1.8264789581298828,,,0
,63.08125,58.172917,0.706205427646637,0.174,,,1.7616429328918457,,,0
,63.089583,39.114583,0.6486265063285828,2.519,,1.5530054644808746,1.0181353092193604,,,0
,63.089583,55.502083,0.7237334251403809,1.528,,2.101912568306012,1.8349758386611936,,,0
,63.097917,30.54375,0.7192266583442688,1.33,,,2.125234842300415,,,0
,63.097917,55.95625,0.5962252020835876,2.116,,1.908196721311476,0.9341317415237428,,,0
,63.102083,14.74375,0.7535257935523987,0.151,,,1.7163394689559937,,,0
,63.114583,9.314583,0.6824333071708679,4.042,,,3.469184398651123,,,0
,63.114583,42.660417,0.7375088930130005,1.568,,,2.0290560722351074,,,0
,63.127083,50.04375,0.6260482668876648,3.255,,1.5407103825136623,0.5687438249588013,,,0
,63.160417,52.110417,0.7754814624786377,1.953,,1.7877049180327869,1.5537220239639282,,,0
,63.185417,48.572917,0.6939377188682556,1.352,,,2.397676944732666,,,0
,63.19375,44.035417,0.7274036407470703,5.663,,,2.122812509536743,,,0
,63.239583,42.839583,0.7272318601608276,0.913,,1.8628415300546457,3.1789767742156982,,,0
,63.252083,9.99375,0.7807579040527344,1.376,,3.916939890710384,2.2818305492401123,,,0
,63.25625,58.835417,0.5645695328712463,1.197,,,2.755542516708374,,,0
,63.260417,42.897917,0.7365190982818604,2.295,,1.8174863387978155,2.607194423675537,,,0
,63.272917,32.572917,0.1520905047655105,0.501,,1.820491803278689,1.0683000087738037,,,0
,63.272917,45.91875,0.786095380783081,2.87,,1.7898907103825143,3.386747360229492,,,0
,63.272917,54.85625,0.6902697682380676,1.234,,,1.526955246925354,,,0
,63.277083,43.402083,0.7338493466377258,0.619,,1.7508196721311478,4.289807796478272,,,0
,63.289583,46.11875,0.4901420772075653,0.176,,1.8275956284153008,1.76813006401062,,,0
,63.302083,44.227083,0.7282670736312866,0.228,,1.85,2.4686667919158936,,,0
,63.322917,49.49375,0.6575660109519958,2.674,,1.6852459016393448,1.05387282371521,,,0
,63.322917,51.922917,0.7297850847244263,0.944,,1.7202185792349725,1.4548888206481934,,,0
,63.33125,44.947917,0.744239091873169,0.798,,,2.5050196647644043,,,0
,63.33125,49.977083,0.6925826072692871,0.45,,,2.0346968173980717,,,0
,63.33125,58.16875,0.5936951637268066,5.703,,3.008743169398906,1.8281054496765137,,,0
,63.339583,34.210417,0.6051816344261169,0.205,,2.0155737704918053,1.5999428033828735,,,0
,63.360417,24.752083,0.7625228762626648,1.073,,2.195628415300547,1.334203839302063,,,0
,63.389583,8.752083,0.5344918966293335,0.227,,,3.778892517089844,,,0
,63.397917,55.614583,0.656552255153656,0.247,,2.0581967213114765,1.636364459991455,,,0
,63.40625,32.735417,0.6935245394706726,0.539,,,1.0147240161895752,,,0
,63.410417,57.50625,0.6825587153434753,0.437,,,2.9445643424987797,,,0
,63.422917,43.61875,0.715226948261261,3.182,,1.853005464480876,4.35546875,,,0
,63.422917,57.40625,0.6471849083900452,2.198,,2.636612021857925,2.641256332397461,,,0
,63.43125,43.264583,0.6919448971748352,3.228,,1.7256830601092896,2.6835410594940186,,,0
,63.435417,56.93125,0.6475692391395569,2.525,,,1.113003849983215,,,0
,63.439583,25.65625,0.729834794998169,2.752,,2.1360655737704914,1.939891576766968,,,0
,63.44375,24.10625,0.6613566279411316,1.536,,2.1513661202185803,1.27705717086792,,,0
